Note: Exchange rate fluctuations may impact converted values.
Country,Account type,Account name,Account ID,Company name,Account identifier,Invoice,Order,Order ID,Invoice issue Date,Due date,Currency (not converted),Currency (converted),Amount billed (not converted),Amount billed (converted),Tax amount billed (not converted),Tax amount billed (converted),Amount outstanding (not converted),Amount outstanding (converted),Status,PO number,Amount paid (not converted),Amount paid (converted),Currency service fee (not converted),Currency service fee (converted),Payment Method,Foreign Exchange Rate (on invoice date)
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2799,N/A,N/A,"1 May, 2025","1 May, 2025",INR,INR,"₹2,070.93","Rs.2,070.93",₹372.77,Rs.372.77,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,070.93","Rs.2,070.93",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2801,N/A,N/A,"1 May, 2025","1 May, 2025",INR,INR,"₹2,030.85","Rs.2,030.85",₹365.55,Rs.365.55,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,030.85","Rs.2,030.85",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2795,N/A,N/A,"30 April, 2025","30 April, 2025",INR,INR,"₹2,222.10","Rs.2,222.10",₹399.98,Rs.399.98,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,222.10","Rs.2,222.10",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2796,N/A,N/A,"30 April, 2025","30 April, 2025",INR,INR,"₹2,200.93","Rs.2,200.93",₹396.17,Rs.396.17,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,200.93","Rs.2,200.93",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2798,N/A,N/A,"30 April, 2025","1 May, 2025",INR,INR,"₹2,244.27","Rs.2,244.27",₹403.97,Rs.403.97,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,244.27","Rs.2,244.27",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2797,N/A,N/A,"30 April, 2025","30 April, 2025",INR,INR,"₹2,108.05","Rs.2,108.05",₹379.45,Rs.379.45,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,108.05","Rs.2,108.05",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2791,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,145.17","Rs.2,145.17",₹386.13,Rs.386.13,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,145.17","Rs.2,145.17",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2789,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,209.73","Rs.2,209.73",₹397.75,Rs.397.75,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,209.73","Rs.2,209.73",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2792,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,006.91","Rs.2,006.91",₹361.24,Rs.361.24,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,006.91","Rs.2,006.91",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2794,N/A,N/A,"29 April, 2025","30 April, 2025",INR,INR,"₹2,290.02","Rs.2,290.02",₹412.20,Rs.412.20,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,290.02","Rs.2,290.02",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2793,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,262.22","Rs.2,262.22",₹407.20,Rs.407.20,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,262.22","Rs.2,262.22",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2788,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,490.15","Rs.2,490.15",₹448.23,Rs.448.23,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,490.15","Rs.2,490.15",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2790,N/A,N/A,"29 April, 2025","29 April, 2025",INR,INR,"₹2,131.86","Rs.2,131.86",₹383.73,Rs.383.73,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,131.86","Rs.2,131.86",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2785,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,180.22","Rs.2,180.22",₹392.44,Rs.392.44,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,180.22","Rs.2,180.22",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2782,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,032.85","Rs.2,032.85",₹365.91,Rs.365.91,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,032.85","Rs.2,032.85",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2781,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,097.64","Rs.2,097.64",₹377.58,Rs.377.58,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,097.64","Rs.2,097.64",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2784,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,116.81","Rs.2,116.81",₹381.03,Rs.381.03,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,116.81","Rs.2,116.81",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2786,N/A,N/A,"28 April, 2025","29 April, 2025",INR,INR,"₹2,058.66","Rs.2,058.66",₹370.56,Rs.370.56,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,058.66","Rs.2,058.66",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2787,N/A,N/A,"28 April, 2025","29 April, 2025",INR,INR,"₹2,349.10","Rs.2,349.10",₹422.84,Rs.422.84,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,349.10","Rs.2,349.10",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2783,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,020.33","Rs.2,020.33",₹363.66,Rs.363.66,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,020.33","Rs.2,020.33",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2779,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,113.08","Rs.2,113.08",₹380.35,Rs.380.35,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,113.08","Rs.2,113.08",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2780,N/A,N/A,"28 April, 2025","28 April, 2025",INR,INR,"₹2,158.28","Rs.2,158.28",₹388.49,Rs.388.49,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,158.28","Rs.2,158.28",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2775,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,189.69","Rs.2,189.69",₹394.14,Rs.394.14,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,189.69","Rs.2,189.69",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2773,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,054.06","Rs.2,054.06",₹369.73,Rs.369.73,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,054.06","Rs.2,054.06",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2778,N/A,N/A,"27 April, 2025","28 April, 2025",INR,INR,"₹2,003.16","Rs.2,003.16",₹360.57,Rs.360.57,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,003.16","Rs.2,003.16",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2770,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,098.02","Rs.2,098.02",₹377.64,Rs.377.64,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,098.02","Rs.2,098.02",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2771,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,101.79","Rs.2,101.79",₹378.32,Rs.378.32,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,101.79","Rs.2,101.79",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2776,N/A,N/A,"27 April, 2025","28 April, 2025",INR,INR,"₹2,315.20","Rs.2,315.20",₹416.74,Rs.416.74,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,315.20","Rs.2,315.20",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2774,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,024.70","Rs.2,024.70",₹364.45,Rs.364.45,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,024.70","Rs.2,024.70",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2772,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,200.07","Rs.2,200.07",₹396.01,Rs.396.01,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,200.07","Rs.2,200.07",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2769,N/A,N/A,"27 April, 2025","27 April, 2025",INR,INR,"₹2,083.32","Rs.2,083.32",₹375.00,Rs.375.00,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,083.32","Rs.2,083.32",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2777,N/A,N/A,"27 April, 2025","28 April, 2025",INR,INR,"₹2,147.40","Rs.2,147.40",₹386.53,Rs.386.53,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,147.40","Rs.2,147.40",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2760,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,123.89","Rs.2,123.89",₹382.30,Rs.382.30,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,123.89","Rs.2,123.89",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2768,N/A,N/A,"26 April, 2025","27 April, 2025",INR,INR,"₹2,225.73","Rs.2,225.73",₹400.63,Rs.400.63,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,225.73","Rs.2,225.73",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2761,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,223.08","Rs.2,223.08",₹400.15,Rs.400.15,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,223.08","Rs.2,223.08",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2762,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,233.70","Rs.2,233.70",₹402.07,Rs.402.07,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,233.70","Rs.2,233.70",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2765,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,205.52","Rs.2,205.52",₹396.99,Rs.396.99,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,205.52","Rs.2,205.52",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2766,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,240.75","Rs.2,240.75",₹403.34,Rs.403.34,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,240.75","Rs.2,240.75",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2764,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,364.88","Rs.2,364.88",₹425.68,Rs.425.68,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,364.88","Rs.2,364.88",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2763,N/A,N/A,"26 April, 2025","26 April, 2025",INR,INR,"₹2,353.37","Rs.2,353.37",₹423.61,Rs.423.61,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,353.37","Rs.2,353.37",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2767,N/A,N/A,"26 April, 2025","27 April, 2025",INR,INR,"₹2,100.96","Rs.2,100.96",₹378.17,Rs.378.17,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,100.96","Rs.2,100.96",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2758,N/A,N/A,"25 April, 2025","26 April, 2025",INR,INR,"₹2,184.80","Rs.2,184.80",₹393.26,Rs.393.26,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,184.80","Rs.2,184.80",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2757,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,111.57","Rs.2,111.57",₹380.08,Rs.380.08,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,111.57","Rs.2,111.57",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2756,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,106.50","Rs.2,106.50",₹379.17,Rs.379.17,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,106.50","Rs.2,106.50",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2752,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,158.84","Rs.2,158.84",₹388.59,Rs.388.59,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,158.84","Rs.2,158.84",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2754,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,127.33","Rs.2,127.33",₹382.92,Rs.382.92,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,127.33","Rs.2,127.33",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2759,N/A,N/A,"25 April, 2025","26 April, 2025",INR,INR,"₹2,201.96","Rs.2,201.96",₹396.35,Rs.396.35,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,201.96","Rs.2,201.96",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2753,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,140.60","Rs.2,140.60",₹385.31,Rs.385.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,140.60","Rs.2,140.60",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2755,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,336.37","Rs.2,336.37",₹420.55,Rs.420.55,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,336.37","Rs.2,336.37",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2751,N/A,N/A,"25 April, 2025","25 April, 2025",INR,INR,"₹2,119.95","Rs.2,119.95",₹381.59,Rs.381.59,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,119.95","Rs.2,119.95",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2749,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,246.82","Rs.2,246.82",₹404.43,Rs.404.43,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,246.82","Rs.2,246.82",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2746,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,349.03","Rs.2,349.03",₹422.83,Rs.422.83,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,349.03","Rs.2,349.03",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2748,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,003.00","Rs.2,003.00",₹360.54,Rs.360.54,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,003.00","Rs.2,003.00",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2750,N/A,N/A,"24 April, 2025","25 April, 2025",INR,INR,"₹2,121.55","Rs.2,121.55",₹381.88,Rs.381.88,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,121.55","Rs.2,121.55",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2743,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,834.32","Rs.2,834.32",₹510.18,Rs.510.18,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,834.32","Rs.2,834.32",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2744,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,035.07","Rs.2,035.07",₹366.31,Rs.366.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,035.07","Rs.2,035.07",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2747,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,220.17","Rs.2,220.17",₹399.63,Rs.399.63,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,220.17","Rs.2,220.17",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2745,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,098.46","Rs.2,098.46",₹377.72,Rs.377.72,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,098.46","Rs.2,098.46",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2742,N/A,N/A,"24 April, 2025","24 April, 2025",INR,INR,"₹2,056.72","Rs.2,056.72",₹370.21,Rs.370.21,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,056.72","Rs.2,056.72",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2737,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,771.61","Rs.2,771.61",₹498.89,Rs.498.89,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,771.61","Rs.2,771.61",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2733,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,073.99","Rs.2,073.99",₹373.32,Rs.373.32,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,073.99","Rs.2,073.99",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2736,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,076.69","Rs.2,076.69",₹373.80,Rs.373.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,076.69","Rs.2,076.69",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2740,N/A,N/A,"23 April, 2025","24 April, 2025",INR,INR,"₹2,020.54","Rs.2,020.54",₹363.70,Rs.363.70,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,020.54","Rs.2,020.54",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2732,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,019.42","Rs.2,019.42",₹363.50,Rs.363.50,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,019.42","Rs.2,019.42",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2735,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,534.55","Rs.2,534.55",₹456.22,Rs.456.22,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,534.55","Rs.2,534.55",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2741,N/A,N/A,"23 April, 2025","24 April, 2025",INR,INR,"₹2,139.24","Rs.2,139.24",₹385.06,Rs.385.06,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,139.24","Rs.2,139.24",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2739,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,042.58","Rs.2,042.58",₹367.66,Rs.367.66,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,042.58","Rs.2,042.58",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2734,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,181.04","Rs.2,181.04",₹392.59,Rs.392.59,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,181.04","Rs.2,181.04",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2738,N/A,N/A,"23 April, 2025","23 April, 2025",INR,INR,"₹2,070.78","Rs.2,070.78",₹372.74,Rs.372.74,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,070.78","Rs.2,070.78",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2729,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,099.73","Rs.2,099.73",₹377.95,Rs.377.95,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,099.73","Rs.2,099.73",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2728,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,073.87","Rs.2,073.87",₹373.30,Rs.373.30,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,073.87","Rs.2,073.87",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2724,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,090.29","Rs.2,090.29",₹376.25,Rs.376.25,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,090.29","Rs.2,090.29",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2726,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,312.92","Rs.2,312.92",₹416.33,Rs.416.33,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,312.92","Rs.2,312.92",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2727,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,054.30","Rs.2,054.30",₹369.77,Rs.369.77,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,054.30","Rs.2,054.30",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2725,N/A,N/A,"22 April, 2025","22 April, 2025",INR,INR,"₹2,153.63","Rs.2,153.63",₹387.65,Rs.387.65,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,153.63","Rs.2,153.63",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2730,N/A,N/A,"22 April, 2025","23 April, 2025",INR,INR,"₹2,243.24","Rs.2,243.24",₹403.78,Rs.403.78,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,243.24","Rs.2,243.24",N/A,N/A,Seller Balance,N/A
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-2731,N/A,N/A,"22 April, 2025","23 April, 2025",INR,INR,"₹2,055.84","Rs.2,055.84",₹370.05,Rs.370.05,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,055.84","Rs.2,055.84",N/A,N/A,Seller Balance,N/A
